,question,correct_anwer,generated_answer,is_match,meta
4636,Kada susikūrė pirmosios nuo valdžios institucijų nepriklausomos paminklosaugos organizacijos Lietuvoje?,"Pirmosios nuo valdžios nepriklausomos paminklosaugos organizacijos Lietuvoje susikūrė 1987 metais. Vilniuje įsteigti kovo mėnesį – pirmasis ekologijos klubas ""Žemyna"", balandžio mėnesį – paminklosaugos ""Talka"", gegužės mėnesį – ekohumanistinė draugija ""Santarvė"". Tuo metu Vilniuje taip pat ėmė veikti daug intelektualų diskusijų klubų, kurie prisidėjo prie platesnio visuomeninio judėjimo kūrimo.","Pirmosios nuo valdžios nepriklausomos paminklosaugos organizacijos Lietuvoje susikūrė 1989 metais, Vilniuje įsteigti ""Santarvė"" draugija.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 496}"
4637,Kada oficialiai įregistruotas Lietuvos Persitvarkymo Sąjūdis?,"Lietuvos Persitvarkymo Sąjūdis (LPS) oficialiai įregistruotas kaip organizacija 1989 metų kovo 16 dieną.  Po įregistravimo LPS leido neoficialų savilaidos laikraštį ""Sąjūdžio žinios"" bei legalų savaitraštį ""Atgimimas"".",Lietuvos Persitvarkymo Sąjūdis (LPS) oficialiai įregistruotas kaip organizacija 1990 metų spalio 16 dieną.,False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 498}"
4638,"Koks buvo Lietuvos Kultūros Fondo, įkurto 1987 metais, oficialus tikslas?","Lietuvos Kultūros Fondo, įkurto 1987 metais valdžios nurodymu, oficialus tikslas buvo kultūros paveldo puoselėjimas, tyrimai ir lėšų rinkimas kultūros paminklams restauruoti. Nors neoficialūs fondo tikslai buvo platesni, valdžios suvaržymai neleido jam tapti plačia visuomenine organizacija.","Lietuvos Kultūros Fondo, įkurto 1987 metais valdžios nurodymu, oficialus tikslas buvo kultūros paminklų restauravimas ir mokslinių tyrimų vykdymas.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 497}"
4639,Kiek kartų Lietuva buvo valdoma komunistų partijos?,"Lietuva buvo valdoma komunistų partijos tris kartus: 1918-1919 m., 1940-1941 m. ir 1944-1990 m.","Lietuva buvo valdoma komunistų partijos keturis kartus: 1918-1919 m., 1940-1953 m. ir 1953-1990 m.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 501}"
4640,Koks buvo pagrindinis Lietuvos Persitvarkymo Sąjūdžio siekis nuo 1989 metų vasario 16 dienos?,"Nuo 1989 metų vasario 16 dienos Lietuvos Persitvarkymo Sąjūdis viešai deklaravo, kad pagrindinis judėjimo siekis yra nepriklausomos Lietuvos Respublikos atkūrimas.  Iki tol LPS deklaravo kultūrinio atgimimo, demokratizavimo ir ekonominio savarankiškumo siekius.","Nuo 1989 metų vasario 16 dienos Lietuvos Persitvarkymo Sąjūdis viešai deklaravo, kad pagrindinis judėjimo siekis yra visiškasis Sovietų Sąjungos atsisodinimas.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 499}"
4641,Kada Lietuva atgavo Vilnių po jo okupacijos Lenkijos?,"Lietuva atgavo Vilnių 1939 m. spalio 10 d., pasirašius savitarpio pagalbos sutartį su Tarybų Sąjunga.","Lietuva atgavo Vilnių 1945 metais, po Antrojo pasaulinio karo.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 503}"
4642,Kada lietuvių kalba vėl paskelbta valstybine kalba Lietuvoje?,"Lietuvių kalba vėl paskelbta valstybine kalba Lietuvoje po to, kai 1988 m. spalio 22 d. Sąjūdžio Steigiamajame suvažiavime buvo priimta programa, reikalaujanti pripažinti lietuvių kalbą valstybine.  1988 m. lapkričio 18 d. Aukščiausioji Taryba priėmė Konstitucijos pataisą, grąžinusią lietuvių kalbai valstybinės kalbos statusą.","Lietuvių kalba vėl paskelbta valstybine kalba Lietuvoje po to, kai 1989 m. birželio 15 d. Sąjūdžio Steigiamajame suvažiavime buvo priimta programa, reikalaujanti pripažinti lietuvių kalbą valstybine.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 500}"
4643,Kokie du paktai ir sutartys sudarė sąlygas 1940 m. birželio mėnesio Lietuvos okupacijai?,Sąlygas Lietuvos okupacijai sudarė 1939 m. rugpjūčio 23 d. pasirašytas Molotovo-Ribentropo paktas ir jo slaptieji protokolai bei 1939 m. rugsėjo 28 d. pasirašyta TSRS–Vokietijos sienos ir draugystės sutartis.,Sąlygas Lietuvos okupacijai sudarė 1941 m. balandžio 11 d. pasirašytas Hitlero-Stalino paktas ir jo slaptieji protokolai bei 1939 m. rugsėjo 28 d. pasirašyta TSRS–Vokietijos sienos ir draugystės sutartis.,False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 502}"
4644,Kada ir kodėl Lietuvoje buvo suformuota Liaudies vyriausybė?,"Liaudies vyriausybė, vadovaujama Justo Paleckio, buvo suformuota 1940 m. birželio 17 d., vykdant sovietų ultimatumą ir siekiant įteisinti Lietuvos okupaciją.","Liaudies vyriausybė, vadovaujama Vytauto Berneckio, buvo suformuota 1940 m. gegužės 15 d., vykdant sovietų ultimatumą ir siekiant įteisinti Lietuvos okupaciją.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 504}"
4645,Koks buvo pagrindinis Lietuvos partizaninio judėjimo tikslas?,Partizaninio judėjimo tikslas buvo išvaryti sovietinius okupantus iš Lietuvos ir atkurti valstybės nepriklausomybę.,Partizaninio judėjimo tikslas buvo sprogesi Sovietų Sąjungai ir sugriauti sovietinius karines pajėgas Lietuvoje.,False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 505}"
4646,Kada prasidėjo pirmieji masiniai Lietuvos gyventojų trėmimai?,"Pirmieji masiniai trėmimai prasidėjo 1941 m. birželio 14 d., 3 valandą ryto.","Pirmieji masiniai trėmimai prasidėjo 1940 m. gruodžio 10 d., 2 valandą ryto.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 506}"
4647,Kokiame televizijos projekte Inga Jankauskaitė dirbo kartu su Vytautu Šapranausku?,"Inga Jankauskaitė ir Vytautas Šapranauskas kartu vedė LNK televizijos laidą ""Chorų karai"" 2013 metais.","Inga Jankauskaitė ir Vytautas Šapranauskas kartu vedė TV3 televizijos laidą ""Meilės mėgėjai"" 2005 metais.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 508}"
4648,Kokiais metais Inga Jankauskaitė buvo nominuota Auksiniam scenos kryžiui?,"Inga Jankauskaitė buvo nominuota Auksiniam scenos kryžiui 2007 metais už Marijos Stiuart vaidmenį Lietuvos nacionalinio dramos teatro spektaklyje ""Marija Stiuart"", režisuotam Jono Vaitkaus.","Inga Jankauskaitė buvo nominuota Auksiniam scenos kryžiui 2005 metais už Živylės vaidmenį Lietuvos nacionalinio dramos teatro spektaklyje ""Živilė"", režisuotam Raimondas Vaikšaras.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 507}"
4649,Kada Inga Jankauskaitė išleido savo pirmąjį solinį albumą?,"Inga Jankauskaitė išleido savo pirmąjį solinį albumą ""Mano vienintelis"" 2019 metų kovo 23 dieną „Žalgirio“ arenoje.","Inga Jankauskaitė išleido savo pirmąjį solinį albumą ""Neblokuotas"" 2020 metų vasario 14 dieną Vilniaus muzikiniame centre.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 509}"
4650,Kada ir kodėl buvo užtvenkta Strėva netoli Elektrėnų?,"Strėva buvo užtvenkta 1960 metais, statant Elektrėnų šiluminę jėgainę.  Marių vanduo buvo reikalingas elektrinei aušinti.","Strėva buvo užtvenkta 1959 metais, statant Lietuvos energetikos projektą.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 511}"
4651,Kokie architektūros ypatumai vyrauja Elektrėnuose ir kas juos projektavo?,Elektrėnuose vyrauja blokiniai namai.  Miestą projektavo architektai Kazimieras Bučas ir Birutė Kasperavičienė.,Elektrėnuose vyrauja modernistinio stiliaus namai. Jų projektavimą atliko architektas Vytautas Čynis.,False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 512}"
4652,Kokio tipo vietovardis yra Elektrėnai ir su kuo susijęs jo pavadinimas?,"Elektrėnai yra pramoninis vietovardis, kilęs nuo žodžio ""elektra"". Šis pavadinimas pasirinktas dėl to, kad miestas išaugo aplink Elektrėnų šiluminę jėgainę, kuri buvo didžiausia elektrinė Lietuvoje.","Elektrėnai yra pramoninis vietovardis, kilęs nuo žodžio ""žema"". Šis pavadinimas pasirinktas dėl to, kad miestas išaugo aplink Elektrėnų žemdirbystės ūkius, kuri buvo didžiausia Lietuvoje.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 510}"
4653,Kada Lietuvoje buvo patvirtintas pirmasis COVID-19 atvejis?,"Pirmasis COVID-19 atvejis Lietuvoje buvo patvirtintas 2020 m. vasario 28 d. Tai buvo 39 metų moteris, grįžusi iš Veronos, Šiaurės Italijos, po darbo kelionės. Ji buvo hospitalizuota Respublikinėje Šiaulių ligoninėje.","Pirmasis COVID-19 atvejis Lietuvoje buvo patvirtintas 2020 m. kovos 6 d. Tai buvo 25 metų vyris, grįžęs iš Paryžiaus po darbo kelionės.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 513}"
4654,Kada ir kodėl Lietuvoje buvo paskelbta ekstremalioji situacija?,Ekstremalioji situacija Lietuvoje buvo paskelbta 2020 m. vasario 26 d. dėl koronaviruso grėsmės.,Ekstremalioji situacija Lietuvoje buvo paskelbta 2014 m. rugpjūčio 23 d. dėl šarvinės karinės operacijos įspaudžiantis.,False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 514}"
4655,Kada Lietuvoje pradėtas gyventojų skiepijimas nuo COVID-19?,"Gyventojų skiepijimas nuo COVID-19 Lietuvoje pradėtas 2020 m. gruodžio 27 d., pirmiausia skiepijant medicinos darbuotojus.","Gyventojų skiepijimas nuo COVID-19 Lietuvoje pradėtas 2019 m. rugsiejį, pirmiausia skiepijant medicinos darbuotojus.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 516}"
4656,Kada žydi ir subręsta pelyno sėklos?,"Pelynas žydi liepos-rugpjūčio mėnesiais, o jo sėklos, vadinamos lukštavaisiais, subręsta rugsėjo mėnesį.","Pelynas žydi birželio-raktų mėnesiais, o jo sėklos, vadinamos lukštavaisiais, subręsta spalio mėnesį.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 518}"
4657,Kur dažniausiai auga pelynas?,"Pelynas dažniausiai auga dykvietėse, šiukšlynuose ir skurdžioje žemėje.",Pelynas dažniausiai auga miškų ekosistemose ir upių krantuose.,False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 519}"
4658,Kokios institucijos buvo atsakingos už COVID-19 pandemijos valdymą ir statistikos rinkimą Lietuvoje?,"Už pandemijos valdymą buvo atsakingas Operacijų vadovas, kuriuo buvo paskirti sveikatos apsaugos ministrai Aurelijus Veryga ir Arūnas Dulkys. Statistikos rinkimą pandemijos pradžioje vykdė Nacionalinis visuomenės sveikatos centras (NVSC), o vėliau, nuo 2020 m. galo, šią funkciją perėmė Lietuvos statistikos departamentas (LSD).","Už pandemijos valdymą buvo atsakinga Visuomenės sveikatos institucija, kuriuo buvo paskirti sveikatos apsaugos ministrai Saulius Šarkauskas ir Gintaras Lastauskas. Statistikos rinkimą pandemijos pradžioje vykdė Nacionalinis visuomenės sveikatos centras (NVSC), o vėliau, nuo 2020 m. galo, šią funkciją perėmė Lietuvos statistikos departamentas (LSD).",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 515}"
4659,Kokiomis vaistinėmis savybėmis pasižymi pelynas?,"Pelynas yra labai kartus ir dažnai naudojamas kaip vaistinis augalas, padedantis gydyti virškinamo trakto sutrikimus, tulžies pūslės ir kepenų ligas, naikinti kirmėles, gerinti apetitą ir gydyti kvėpavimo organų ligas.  Rekomenduojama dozė yra 1/2 šaukštelio žaliavos puodeliui vandens, geriama kelis kartus per dieną, likus pusei valandos iki valgio. Svarbu neperdozuoti, nes didelės dozės gali sukelti vėmimą ir traukulius.","Pelynas yra labai naudojamas kaip vaistinis augalas, padedantis gydyti širdies ligas, gerinti kraujotikę, suliai kepenų ligas, remiantis nervų sistemą ir sargytinas nuo virusų. Rekomenduojama dozė yra 1/2 šaukštelio žaliavos puodeliui vandens, geriama kasdien, prieš valgio. Svarbu neperdozuoti, nes didelės dozės gali sukelti alergiją ir reakcijas.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 517}"
4660,Kokią diplomatinę veiklą Jurgis Savickis vykdė po Pirmojo pasaulinio karo?,"Po Pirmojo pasaulinio karo Jurgis Savickis, mokėdamas kelias kalbas ir būdamas išsilavinęs, tapo Lietuvos diplomatu Skandinavijos šalyse. Nuo 1919 m. jis buvo Lietuvos atstovas Danijoje, vėliau Suomijoje, o nuo 1922 m. – Norvegijoje.","Po Pirmojo pasaulinio karo Jurgis Savickis vykdė diplomatinę veiklą Vatikanuose, tapdamas Lietuvos atstovu Šv. Sosto valstybei.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 521}"
4661,Kur Jurgis Savickis praleido savo vaikystę ir kokia buvo jo šeimos socialinė padėtis?,"Jurgis Savickis vaikystę praleido Pagausančio dvare, Ariogalos valsčiuje. Nors jo šeima nebuvo bajoriška, tačiau gyveno gana pasiturinčiai ir save laikė aukštesnio luomo žmonėmis. Be Jurgio, šeimoje gimė dar vienuolika vaikų, bet užaugo tik penki.","Jurgis Savickis vaikystę praleido Panevėžyje, Raguvo valsčiuje. Nors jo šeima nebuvo didiko kaimo, tačiau gyveno gana pasiturinčiais ir save laikė vidurinis luomo žmonėmis. Be Jurgio, šeimoje gimė dar septyniasdešimt du vaikai, bet užaugo tik keturi.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 520}"
4662,Koks buvo pirmasis Jurgio Savickio literatūrinis kūrinys ir kokiu slapyvardžiu jis pasirašė?,"Pirmasis Jurgio Savickio kūrinys buvo feljetonas „Dienos kančios“, parašytas 1910 metais ir išspausdintas laikraštyje „Lietuvos žinios“. Jis pasirašė Jurgio Rimošiaus slapyvardžiu, kuris buvo jo senelės, tėvo motinos, mergautinė pavardė.","Pirmasis Jurgio Savickio kūrinys buvo poema „Lietuvos saulė“, parašytas 1911 metais ir išspausdintas laikraštyje „Naujoji Romuva“. Jis pasirašė Jurgio Šimkus slapyvardžiu.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 522}"
4663,"Kiek maždaug gyventojų gyveno Lietuvoje XVII amžiaus viduryje, remiantis Stasio Vaitekūno skaičiavimais?","XVII amžiaus viduryje Lietuvoje gyveno apie 4,5 milijono gyventojų. S. Vaitekūnas teigia, kad tuo metu Lietuvoje buvo apie 568 000 dūmų, kuriuose gyveno po 7-8 žmones.","XVII amžiaus viduryje Lietuvoje gyveno apie 3 milijonus gyventojų. S. Vaitekūnas teigia, kad tuo metu Lietuvoje buvo apie 450 000 dūmų, kuriuose gyveno po 6-7 žmones.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 523}"
4664,Kada Lietuvoje buvo atliktas pirmasis nepriklausomos Lietuvos Respublikos gyventojų surašymas?,"Pirmasis nepriklausomos Lietuvos Respublikos gyventojų surašymas buvo atliktas 1923 metų rugsėjo 17 dieną. Svarbu paminėti, kad šio surašymo metu nebuvo skaičiuojami Vilniaus krašto ir Klaipėdos krašto gyventojai. Klaipėdos krašto gyventojų surašymas įvyko vėliau, 1925 metais.","Pirmasis nepriklausomos Lietuvos Respublikos gyventojų surašymas buvo atliktas 1918 metų balandžio 17 dieną. Svarbu paminėti, kad šio surašymo metu nebuvo skaičiuojami Vilniaus krašto ir Klaipėdos krašto gyventojai.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 524}"
4665,Kokius mokslus baigė Artūras Zuokas?,"Artūras Zuokas 1986 m. baigė Jonavos profesinę technikos mokyklą ir įgijo elektros įrenginių priežiūros šaltkalvio specialybę. Vėliau, 1998 m., jis baigė žurnalistikos studijas Vilniaus universitete. Be to, 1997 m. stažavosi JAV informacijos agentūros kvietimu verslo ir verslo administravimo srityje, taip pat dalyvavo žurnalistikos stažuotėse ir mokomuosiuose seminaruose Vokietijoje ir Švedijoje.",Artūras Zuokas 1993 m. baigė Vilniaus universiteto Medicinos fakultetą ir įgijo medicinos bakalaurą.,False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 526}"
4666,Kokios pagrindinės priežastys lėmė Lietuvos gyventojų skaičiaus mažėjimą po Nepriklausomybės atkūrimo?,"Pagrindinė Lietuvos gyventojų skaičiaus mažėjimo priežastis po Nepriklausomybės atkūrimo yra ekonominė emigracija. Iki 2004 metų daugiausia emigrantų vyko į JAV, o vėliau – į ES šalis, tokias kaip Jungtinė Karalystė, Airija, Vokietija ir Norvegija.","Pagrindinė Lietuvos gyventojų skaičiaus mažėjimo priežastis po Nepriklausomybės atkūrimo yra politinių persikėlimų procesas, kai daugiau žmonių išvyko į užsienį dėl pasikeitusios politinės situacijos.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 525}"
4667,Kada ir kur gimė Adolfas Ramanauskas-Vanagas?,"Adolfas Ramanauskas-Vanagas gimė 1918 m. kovo 6 d. Niu Britene, JAV, lietuvių emigrantų šeimoje.","Adolfas Ramanauskas-Vanagas gimė 1922 m. gegužės 20 d. Čikagoje, JAV, lietuvių emigrantų šeimoje.",False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 529}"
4668,Kokias pareigas ėjo Adolfas Ramanauskas-Vanagas partizaninio karo metu?,"A. Ramanauskas-Vanagas partizaninio karo metu ėjo įvairias vadovaujančias pareigas. Jis vadovavo Nemunaičio apylinkės partizanų būriui, Dzūkų grupės Merkinės batalionui, Merkio rinktinei, Dainavos apygardai ir Pietų Lietuvos partizanų sričiai. 1950 m. pradžioje jis tapo Lietuvos laisvės kovos sąjūdžio Gynybos pajėgų vadu, o 1951 m. perėmė LLKS Tarybos pirmininko ir Ginkluotųjų pajėgų vado pareigas.",A. Ramanauskas-Vanagas partizaninio karo metu ėjo Pareiga vadovaujančias Lietuvos laisvės kovos sąjūdžio Pietų fronto.,False,"{""modelname"": ""llama3"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""related"", ""original_data_idx"": 530}"
