,question,correct_anwer,generated_answer,is_match,meta
2722,Kuru pazīstamu mūzikas darbu Jāzeps Vītols veltīja Aleksandram Glazunovam?,"Jāzeps Vītols veltīja Aleksandram Glazunovam simfonisko svītu ""Dārgakmeņi"", kas tapusi 1924. gadā.","Jāzeps Vītols veltīja Aleksandram Glazunovam kora kantātiem, kas tapušu 1930. gadā.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 212}"
2723,Kurš bija Rundāles pils arhitekts un kādos gados pils tika celta?,"Rundāles pili projektēja itāļu arhitekts Frančesko Bartolomeo Rastrelli, kurš strādāja Krievijas Impērijā. Pils tika celta no 1736. līdz 1768. gadam.","Rundāles pili projektēja itāļu arhitekts Andrey Voronikhin, kurš strādāja Krievijas Impērijā. Pils tika celta no 1720. līdz 1745. gadam.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 213}"
2724,Kā PSRS attaisnoja savu rīcību Latvijā 1940. gadā?,"PSRS apgalvoja, ka tā ir atguvusi teritoriju, ko Rietumu lielvaras tai bija atrāvušas 1919.-1920. gadā.","PSRS apgalvoja, ka tā ir atguvusi teritoriju, ko Latvieši to bija atņēmuši Rietumu lielvaras 1921.-1939. gadā.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 217}"
2725,Kādi bija trīs Latvijas okupācijas posmi 1940. gadā?,Latvijas okupācija 1940. gadā tika īstenota trīs posmos: 1) politiskās augsnes sagatavošana; 2) pastāvīgas PSRS militārās klātbūtnes uzspiešana; 3) karaspēka ievešana un politiskās varas pārņemšana.,"Latvijas okupācija 1940. gadā tika īstenota trīs posmos: 1) PSRS diplomātisks spiediens; 2) militāro spēku ievietošana; 3) valsts pārņemšana, kas tika veikta ar PSRS militāro spēju palīdzību.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 216}"
2726,Kas notika ar Rundāles pili Otrā pasaules kara laikā un pēckara periodā?,Pēc Otrā pasaules kara Rundāles pilī ierīkoja graudu noliktavas. Pēc to likvidēšanas pilī esošā skola pārņēma atbrīvotās telpas. Skola pilī atradās līdz 1978. gadam.,"Pēc Otrā pasaules kara Rundāles pilī ierīkoja pagastsniekšu biedrības noliktavas. Pēc to likvidēšanas pilī esošā skola pārņēma atbrīvotās telpas, kurā tika izveidots jauns kultūras centrs. Skola pilī atradās līdz 1985. gadam.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 215}"
2727,Kāpēc Rundāles pils celtniecība tika pārtraukta 18. gadsimtā?,"Rundāles pils celtniecība tika pārtraukta, jo Kurzemes un Zemgales hercogs Ernsts Johans Bīrons, kam pils bija paredzēta kā vasaras rezidence, 1740. gadā kļuva par Krievijas reģentu, tika gāzts un izsūtīts uz Sibīriju, pēc tam uz Jaroslavļu. Būvdarbi atsākās tikai pēc viņa atgriešanās no trimdas 1762. gadā.","Rundāles pils celtniecība tika pārtraukta, jo Kurzemes un Zemgales hercogs Ernsts Johans Bīrons, kam pils bija paredzēta kā vasaras rezidence, 1730. gadā kļuva par Krievijas reģentu, tika gāzts un izsūtīts uz Sibīriju, pēc tam uz Jaroslavļu. Būvdarbi atsākās tikai pēc viņa atgriešanās no trimdas 1750. gadā.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 214}"
2728,Kuru Latvijas amatpersonu PSRS arestēja un deportēja uz PSRS?,"Kārlis Ulmanis, kurš tobrīd bija Valsts Prezidents, tika arestēts un deportēts uz PSRS 1940. gada 22. jūlijā.","Andris Piebalgs, kurš tobrīd bija Ministru prezidents, tika arestēts un deportēts uz PSRS 1941. gada 25. aprīlī.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 218}"
2729,"Kurš bija PSRS oficiālais pārstāvis, kas ieradās Latvijā 1940. gada 18. jūnijā?","PSRS oficiālais pārstāvis, kas ieradās Latvijā 1940. gada 18. jūnijā, bija Andrejs Višinskis.","PSRS oficiālais pārstāvis, kas ieradās Latvijā 1940. gada 17. jūnijā, bija Pavloks.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 219}"
2730,Kāda bija PSRS nostāja attiecībā uz Latvijas okupāciju pēc Otrā pasaules kara?,"PSRS historiogrāfijā uzskatīja, ka nekāda Latvijas okupācija 1940. gadā nav notikusi, bet Latvijas valdība bez protestiem piekrita padomju karaspēka ievešanai un brīvprātīgi iekļāvās PSRS.","PSRS nostāja bija attiecībā uz Latvijas okupāciju pēc Otrā pasaules kara, ka tā ir vēlreiz iekļājusi Latviju savu sastāvu un to valdība bija neatkarīga.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 220}"
2731,Kāpēc Mirtas tantei piešķir automašīnu?,"Mirtas tantei piešķir automašīnu, jo viņa nejauši iegūst laimīgu loterijas biļeti.","Mirtas tantei piešķir automašīnu, jo viņa bija veiksmīga firmas akcionāre.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 223}"
2732,Kāda bija Latvijas ārpolitikas nostāja 1938. gadā?,"1938. gada septembrī Latvija atteicās no Tautu Savienības uzturētās kolektīvās drošības politikas, paziņoja par neitralitātes politiku un 19. decembrī pieņēma likumu par valsts neitralitāti.","1938. gada septembrī Latvija atstāja Tautu Savienību, paziņoja par aktīvu savienības piedalīšanos un 19. decembrī pieņēma likumu par valsts apvienošanos ar padomju valstīm.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 221}"
2733,"Kurš režisēja filmu ""Limuzīns Jāņu nakts krāsā"" un kad tā tika uzņemta?","Filmu ""Limuzīns Jāņu nakts krāsā"" režisēja Jānis Streičs, un tā tika uzņemta 1981. gadā Rīgas Kinostudijā.","Filmu ""Limuzīns Jāņu nakts krāsā"" režisēja Mārtiņš Volskis, un tā tika uzņemta 1980. gadā Rīgas Kinostudijā.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 222}"
2734,"Kāds apbalvojums tika piešķirts filmai ""Limuzīns Jāņu nakts krāsā""?","Filma ""Limuzīns Jāņu nakts krāsā"" 1981. gadā saņēma ""Lielo Kristapu"" kā labākā filma.","Filma ""Limuzīns Jāņu nakts krāsā"" 1979. gadā saņēma ""Sargspilku"" kā labāko aktieri.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 224}"
2735,Kādi vēji pārsvarā ir Latvijā?,Latvijā valdošie ir rietumu virzienu vēji.,Latvijā valdošie ir austrumu un ziemeļu virzienu vēji.,False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 226}"
2736,Kā cikloni no Atlantijas okeāna ietekmē Latvijas laikapstākļus?,"Cikloni no Atlantijas okeāna atnes jūras gaisa masas. Siltajā periodā tie rada mākoņainu un lietainu laiku, bet aukstajā periodā – atkušņus un maigāku ziemu.","Cikloni no Atlantijas okeāna atnes mitrumu. Siltajā periodā tie rada mākoņainu un lietainu laiku, bet aukstajā periodā – atkušņus un saulaino ziemu.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 227}"
2737,Kādi faktori ietekmē Latvijas klimatu?,"Latvijas klimatu ietekmē vairāki faktori, tostarp atrašanās mērenajā klimata joslā, Baltijas jūras un Rīgas līča tuvums, saules starojums, atmosfēras cirkulācija Atlantijas okeāna ziemeļu daļā, ģeogrāfiskais stāvoklis un līdzenais reljefs, kas ļauj ieplūst dažādu virzienu gaisa masām.","Latvijas klimatu ietekmē vairāki faktori, tostarp atrašanās mērenajā klimata joslā, Baltijas jūras tuvums, saules starojums, atmosfēras cirkulācija Atlantijas okeāna ziemeļu daļā, ģeogrāfiskais stāvoklis un līdzenais reljefs, kas ļauj ieplūst dažādu virzienu gaisa masām, kā arī vulkānisma ietekme.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 225}"
2738,"Kāds ir galvenais klimatu veidojošais faktors, un kā tas ietekmē Latviju?","Galvenais klimatu veidojošais faktors ir ģeogrāfiskais platums, kas nosaka saules radiācijas daudzumu un dienas garumu. Ziemā saule Latvijā paceļas tikai 9-10° virs horizonta, un diena ilgst 6-7 stundas, bet vasarā saule paceļas līdz 55-57°, un diena ilgst 17-18 stundas.","Galvenais klimatu veidojošais faktors ir okeānijas ietekme, kas nosaka relatīvu mitrumu un gāzes temperatūru. Ziemā okeāns Latvijā ir 15-20° celsija, bet vasarā - 25-30° celsius.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 229}"
2739,Kā anticikloni ietekmē Latvijas laikapstākļus?,"Anticikloni atnes kontinentālo gaisu. Siltajā laikā tie padara laikapstākļus karstākus un sausākus, bet aukstajā – aukstākus un saulainākus. Krasa temperatūras pazemināšanās ziemā bieži saistīta ar anticiklonu ieplūšanu no Arktikas.","Anticikloni atnes polārīgo gaisu. Siltajā laikā tie padara laikapstākļus karstākus un mākoņainus, bet aukstajā – aukstākus un slikti saulainākus. Ziemas temperatūras pazemināšanās bieži saistīta ar anticiklonu ieplūšanu no Antarktikas.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 228}"
2740,"Kāpēc Siguldu dēvē par ""Vidzemes Šveici""?","Siguldu dēvē par ""Vidzemes Šveici"" tās atrašanās vietas dēļ gleznainajā Gaujas senlejā un apkārtnes skaistuma dēļ.","Siguldu dēvē par ""Vidzemes Šveici"" tās atpūtas draudžu dēļ, kas to veicināja ar mieru un skaistumu.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 231}"
2741,Kādas gaisa masas visbiežāk ietekmē Latvijas laikapstākļus?,"Latvijā visbiežāk sastopamas mēreno platuma gaisa masas, pārsvarā jūras gaisa masas, retāk kontinentālās.  Arktiskās gaisa masas arī bieži ietekmē laikapstākļus.","Latvijā visbiežāk sastopamas mēreno ēķu gaisa masas, pārsvarā jūras gaisa masas, retāk kontinentālās. Arktiskās gaisa masas tikai reti ietekmē laikapstākļus.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 230}"
2742,Kur un kad dzimis Emīls Dārziņš?,"Emīls Dārziņš dzimis 1875. gada 3. novembrī Jaunpiebalgas Jāņa skolā, kur viņa tēvs strādāja par skolotāju.","Emīls Dārziņš dzimis 1878. gada 27. aprīlī Vecpiebalgas Jāņa skolā, kur viņa tēvs strādāja par mācītāju.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 234}"
2743,Kādas bija Emīla Dārziņa muzikālās spējas bērnībā?,Jau agrā bērnībā Emīlam Dārziņam izpaudās muzikālās spējas. Viņam bija absolūtā dzirde.,"Emīlam Dārziņam muzikālās spējas izpaudās jau vecumā, kad viņš bija jaunākais bērnības. Viņam bija ļoti laba dzirde.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 235}"
2744,Kādi kultūras pasākumi regulāri notiek Siguldas pilsdrupu estrādē?,"Siguldas pilsdrupu estrādē regulāri notiek ikgadējie Daiņa Kalna organizētie Siguldas Opermūzikas svētki, kuros piedalās gan Latvijas, gan pasaules labākie operdziedātāji, kā arī populārās mūzikas koncerti.  Piemēram, šeit uzstājušies Demjens Raiss, ""James"", ""The Naked and Famous"", Džesija Veira, Laura Pergolici, Rita Ora, ""The Sound Poets"" un ""Instrumenti"".","Siguldas pilsdrupu estrādē regulāri notiek ikgadējie latviešu mūzikas svētki, kuros piedalās gan Latvijas, gan pasaules labākie dziedātāji, kā arī populārās mūzikas koncerti. Piemēram, šeit uzstājušies grupa ""Brainstorm"", ""Ainars Mielstenieks"" un ""Jānis Paukštello"".",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 232}"
2745,Kāpēc Emīls Dārziņš pārtrauca studijas Pēterburgas konservatorijā?,Emīls Dārziņš pārtrauca studijas sliktās veselības un nespējas paveikt lielo uzdevumu slodzi dēļ.,"Emīls Dārziņš pārtrauca studijas, jo savas mūzikas izciliene vienmēr pārtika no zinātniskajām gaitām.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 236}"
2746,Kādas ir galvenās Siguldas demogrāfiskās tendences 21. gadsimta sākumā?,"21. gadsimta sākumā Siguldas iedzīvotāju skaits kopumā samazinājās gan emigrācijas, gan negatīvā dabiskā pieauguma dēļ. Lai gan Rīgas rajonā migrācijas saldo bija pozitīvs, Siguldā tas bija negatīvs.  Zemas dzimstības iemesli bija līdzīgi kā citviet Latvijā: ģimenes prestiža krišanās, karjeras izvēle ģimenes vietā, zems materiālais stāvoklis un laulības vecuma pieaugums.","21. gadsimta sākumā Siguldas iedzīvotāju skaits kopumā pieauga gan emigrācijas, gan negatīvā dabiskā pieauguma dēļ. Lai gan Rīgas rajonā migrācijas saldo bija negatīvs, Siguldā tas bija pozitīvs.  Augstās dzimstības iemesli bija līdzīgi kā citviet Latvijā: ģimenes prestiža krišanās, karjeras izvēle ģimenes vietā, augsts materiālais stāvoklis un laulības vecuma samazināšanās.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 233}"
2747,Kā Emīls Dārziņš iesaistījās 1905. gada revolūcijā?,"Emīls Dārziņš aktīvi atbalstīja 1905. gada revolūcijas brīvības idejas, un viņa dziesma ""Lauztās priedes"" ir spilgts tā laika notikumu atainojums.","Emīls Dārziņš aktīvi pūļās pret 1905. gada revolūcijas brīvības idejām, un viņa dziesma ""Lauztās priedes"" ir spilgts tā laika notikumu atainojums.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 237}"
2748,Kāda bija Emīla Dārziņa muzikālā valoda?,"Dārziņš bija izcils melodiķis ar latvisku mentalitāti savā mūzikā. Viņa dziesmām raksturīgs trijdaļīgs taktsmērs, mierīgs un plūstošs raksturs, un ritms, kas izriet no teksta deklamācijas.","Dārziņš bija izcils harmoniskais komponists ar latvisku romantismu savā mūzikā. Viņa dziesmām raksturīgs vienotakts, melodisks un varīgs raksturs, un ritms, kas izriet no teksta īstas deklamācijas.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 238}"
2749,"Kuras ir galvenās koku sugas, kas aug gāršas tipa mežā?","Gāršas tipa mežos galvenokārt aug parastā egle, āra bērzs, parastais osis, parastā apse un baltalksnis.  Šis meža tips ir viens no auglīgākajiem un mitrākajiem, kas ietekmē sugu daudzveidību.","Gāršas tipa mežos galvenokārt aug parastā egle, ūdriņu bērzs, parastais osis, parastā apse un kļava.  Šis meža tips ir viens no atspīdīgākajiem un mitrākajiem, kas ietekmē sugu daudzveidību.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 239}"
2750,"Kā cilvēka darbība ietekmē mežu augšanas apstākļus, un kādi jauni meža tipi rodas šīs ietekmes rezultātā?","Cilvēka darbība, galvenokārt meliorācija jeb nosusināšana,  rada jaunus meža augšanas apstākļus. Rezultātā veidojas āreņi, kas rodas, nosusinot slapjas minerālaugsnes vai pārmitras pļavas, un kūdreņi, kas veidojas, nosusinot slapjas kūdras vai purvu augsnes.","Cilvēka darbība, galvenokārt meliorācija jeb agrīnojums, rada jaunus meža augšanas apstākļus. Rezultātā veidojas koku prieziņi, kas rodas, nosusinot slapjas minerālaugsnes vai pārmitras pļavas, un zālāji, kas veidojas, nosusinot slapjas pļavu augsnes.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 240}"
2751,"Kas raksturo purvaiņu meža tipu, un kādi ir četri galvenie purvaiņu meža apakštipi Latvijā?","Purvaiņu mežus raksturo slapjas minerālaugsnes, kurās uzkrājas daļēji sadalījušās augu atliekas, veidojot kūdras slāni, kas biezāks par 30 cm.  Gruntsūdens līmenis ir augsts, un zemsedzē dominē purviem raksturīgas augu sugas.  Latvijā izšķir četrus purvaiņu meža apakštipus: purvājs, niedrājs, dumbrājs un liekņa.","Purvaiņu mežus raksturo blīvi minerālaugsnes, kurās uzkrājas daļēji sadalījušās augu atliekas, veidojot kūdras slāni, kas biezāks par 40 cm. Gruntsūdens līmenis ir ļoti augsts, un zemsedzē dominē purviem raksturīgas augu sugas. Latvijā izšķir trīs purvaiņu meža apakštipus: purvājs, niedrājs un liekņa.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 241}"
2752,"Kāpēc ""Pērkons"" darbība tika aizliegta padomju laikā?","""Pērkona"" darbība padomju laikā tika aizliegta divas reizes. Pirmoreiz 1983. gadā, iemesls tekstā nav minēts. Otrreiz 1985. gadā pēc koncerta Ogrē, kad grupas fani demolēja vilciena vagonus.","""Pērkona"" darbība padomju laikā tika aizliegta trīs reizes. Pirmoreiz 1978. gadā, iemesls tekstā nav minēts. Otrreiz 1981. gadā pēc koncerta Rīgā, kad grupas fani demolēja māju.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 243}"
2753,"Kad grupa ""Pērkons"" tika dibināta un kas bija tās dibinātājs?","Grupa ""Pērkons"" tika dibināta 1981. gadā. Tās dibinātājs bija Juris Kulakovs, kurš iepriekš spēlēja grupā ""Menuets"".  Viņš pieaicināja arī citus mūziķus, tostarp dziedātāju Ievu Akurateri un bundzinieku Daini Strazdiņu.","Grupa ""Pērkons"" tika dibināta 1983. gadā. Tās dibinātājs bija Arnis Rūķis, kurš iepriekš spēlēja grupā ""Vējražas"".  Viņš pieaicināja arī citus mūziķus, tostarp dziedātāju Ingu Vilcāne un bundzinieku Mārtiņu Kalniņu.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 242}"
2754,"Kura ""Pērkona"" dziesma uzvarēja 1989. gada ""Mikrofona"" aptaujā?","1989. gada ""Mikrofona"" aptaujā uzvarēja ""Pērkona"" dziesma ""Mēs pārtiekam viens no otra"", ko dziedāja Nauris Puntulis. Dziesmas vārdus sarakstījis Viks.","1989. gada ""Mikrofona"" aptaujā uzvarēja ""Pērkona"" dziesma ""Mūsu pilsēta"", ko dziedāja Ainars Mielno. Dziesmas vārdus sarakstījis Ingus Renins.",False,"{""modelname"": ""llama3"", ""load_dir"": ""lav_nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 244}"
